@PattyB_14	other
:	other
“	other
@stevejewbs	other
:	other
booty	lang1
had	lang1
me	lang1
liek	lang1
http://t.co/0tB8flJ7ni	other
”	other
@arianaasalgado	other
a	lang2
que	lang2
te	lang2
recuerda	lang2
??	other
"	other
JAJAJAJA	lang2
no	lang2
puede	lang2
ser	lang2
!	other
Me	lang2
meo	lang2
!	other

sentiment	neutral
Más	lang2
días	lang2
como	lang2
el	lang2
de	lang2
hoy	lang2
pls	lang1

sentiment	neutral
Ya	lang2
listos	lang2
para	lang2
abrir	lang2
regalos	lang2
.	other
#tree	lang1
#gifts	lang1
#kids	lang1
#nighttime	lang1
#feliznavidad	lang2
http://t.co/pH2CVNvS	other

sentiment	positive
@Waltmanzc	other
por	lang2
separado	lang2
,	other
porque	lang2
eventualmente	lang2
practicaré	lang2
algunos	lang2
juntos	lang2
(	other
excepto	lang2
hand	lang1
stand	lang1
)	other

sentiment	positive
@__tanyarivas	other
este	lang2
weekend	lang1
please	lang1

sentiment	positive
by	lang1
@pamelasilva	other
"	other
La	lang2
semana	lang2
apenas	lang2
comienza	lang2
.	other
Gracias	lang2
por	lang2
la	lang2
sintonía/	lang2
See	lang1
you	lang1
all	lang1
tomorrow	lang1
again	lang1
!…	other
http://t.co/JS5sMwwmYu	other

sentiment	neutral
#quote	lang1
#elvacilondelagatita	lang2
#lunes	lang2
https://t.co/zKFOcX1Zi2	other

sentiment	positive
@StephBradfordTV	other
Sii	lang2
pero	lang2
I	lang1
'm	lang1
off	lang1
and	lang1
back	lang1
Sunday	lang1
te	lang2
Mando	lang2
text	lang1

sentiment	positive
"	other
@_CollegeHumor_	other
:	other
Current	lang1
mood	lang1
http://t.co/qDJpX4BfUb"no	other
quiero	lang2
hacer	lang2
lo	lang2
de	lang2
español	lang2
:/	other

sentiment	positive
@jose_luis_nunez	other
ufff	lang2
puej	lang2
mas	lang2
vale	lang2
hahaha	lang1

sentiment	neutral
@BryannD18	other
@nrosadol	other
Exacto	lang2
y	lang2
también	lang2
se	lang2
separan	lang2
los	lang2
boogie	lang1
de	lang2
las	lang2
tablas	lang2
..	other
.	other

sentiment	neutral
Buenos	lang2
días	lang2
familia	lang2
,	other
Lunes	lang2
#springbreak	lang1
con	lang2
#elvacilondelagatita	lang2
#mezclasenvivo	lang2
#mezclas	lang2
#palos	lang2
…	other
https://t.co/CEFDoUDSNt	other

sentiment	positive
Joey	ne
Montana	ne
video	lang2
"	other
Nuestro	lang2
Amor	lang2
es	lang2
Unico	lang2
"	other
@JoeyMontanaTV	other
stylist	lang1
@AngieEstilo	other
..	other
.	other
http://t.co/3SO2Pekp	other

sentiment	neutral
Esoooo	lang2
baby	lang1
a	lang2
estrenar	lang2
home	lang1
theater	lang1
!!	other
!	other

sentiment	positive
@13gsgs	other
el	lang2
problema	lang2
viene	lang2
siendo	lang2
que	lang2
tus	lang2
snapchats	lang1
me	lang2
dan	lang2
hambre	lang2
cabrona	lang2

sentiment	neutral
#elvacilondelagatita	lang2
#quotes	lang1
https://t.co/A4Xiy9CgSY	other

sentiment	neutral
@ashleylaughbox	other
@pollypocketpc	other
Ni	lang2
yo	lang2
,	other
forever	lang1
and	lang1
ever	lang1
sera	lang2
ABC	ne
Family	lang1

sentiment	positive
Quizás	lang2
,	other
puede	lang2
ser	lang2
,	other
a	lang2
lo	lang2
mejor	lang2
,	other
maybe	lang1
ha	lang2
sonado	lang2
un	lang2
poquillo	lang2
del	lang2
nuevo	lang2
single	lang1
en	lang2
Snapchat	lang1
..	other
.	other
😏	other

sentiment	positive
Hoy	lang2
estoy	lang2
pal	lang2
vinito	lang2
relaxxxx	lang1

sentiment	positive
Nieves	lang2
Clasico	lang2
#Mezclas	lang2
@peterpamdj	other
#elVacilondelaGatita	lang2
Good	lang1
Morning	lang1
Familia	lang2
!.	other
..	other
..	other
🎵🎵🎵🎵🎵🎵	other
https://t.co/5XVcz4BMrN	other

sentiment	negative
Lo	lang2
importante	lang2
es	lang2
que	lang2
sobrevivi	lang2
este	lang2
hell	lang1
day	lang1

sentiment	neutral
Se	lang2
avecinan	lang2
muchos	lang2
LEVEL	lang1
UP	lang1
en	lang2
los	lang2
vídeos	lang2
de	lang2
ambos	lang2
canales	lang2
.	other
🔝	other
https://t.co/mAWPVtsJ3D	other

sentiment	neutral
el	lang2
vicio	lang2
que	lang2
llevo	lang2
al	lang2
Assassin	ne
's	ne
Creed	ne
Unity	lang1
es	lang2
extremo	lang2
pls	lang1
help	lang1
voy	lang2
a	lang2
morir	lang2
pero	lang2
en	lang2
realidad	lang2
mola	lang2
https://t.co/b78pbjo2aG	other

sentiment	positive
Todos	lang2
tenemos	lang2
in	lang1
niño	lang2
aun	lang2
dentro	lang2
de	lang2
Nosotros	lang2
.	other
#felizdiadelni	lang2
ño	lang2
#ni	lang2
ños	lang2
#happy	lang1
#kids	lang1
we	lang1
all	lang1
still	lang1
have	lang1
…	other
https://t.co/yw039AvLVx	other

sentiment	positive
Lo	lang2
mejor	lang2
de	lang2
este	lang2
día	lang2
es	lang2
lo	lang2
bien	lang2
que	lang2
me	lang2
veo	lang2
!	other
☝🏻️😉	other
#salhuaclothing	lang1
#runway	lang1
#collar	lang2
#blouse	lang1
https://t.co/VTkDZXDaUm	other

sentiment	negative
En	lang2
acción	lang2
,	other
el	lang2
gran	lang2
talentoso	lang2
maquillista	lang2
dando	lang2
consejos	lang2
y	lang2
tips	lang1
de	lang2
belleza	lang2
de	lang2
Looks	lang1
de	lang2
primavera	lang2
…	other
http://t.co/NSock1Miug	other

sentiment	neutral
You	lang1
you	lang1
!!	other
Se	lang2
os	lang2
hecha	lang2
de	lang2
menos	lang2
por	lang2
malaga	ne
city	lang1
Cabesas	lang2
!	other
@JordiWild	other
@LytosOfficial	other
@ZormanVideos	other
!	other

sentiment	positive
When	lang1
you	lang1
smile	lang1
the	lang1
whole	lang1
world	lang1
stops	lang1
!	other
🌏👀🙆🏼	other
GIRLS	lang1
WE	lang1
ARE	lang1
AMAZING	lang1
!	other
WEAREOPEN	lang1
->	other
último	lang2
día	lang2
20-25%off	other
#allyouneedisecuador	lang1
https://t.co/Bu7FOlFo0g	other

sentiment	positive
@erilab	other
jajajaj	lang2
ok	lang1
..	other
yo	lang2
le	lang2
digo	lang2
a	lang2
mami	lang2
o	lang2
papi	lang2
que	lang2
te	lang2
manden	lang2
una	lang2
:)	other

sentiment	positive
Tu	lang2
día	lang2
está	lang2
llegando	lang2
MAMI	lang2
!	other
Ya	lang2
estamos	lang2
listas	lang2
para	lang2
celebrarte	lang2
!	other
New	lang1
arrivals	lang1
!	other
colección	lang2
pasada	lang2
en	lang2
descuento	lang2
!	other
http://t.co/XCzfe8lWq8	other

sentiment	positive
Así	lang2
mismo	lang2
es	lang2
baby	lang1
!!	other
!	other
#vacation	lang1
#HHN25	other
https://t.co/OclYdcpZ7J	other

sentiment	positive
@luisgierbolini5	other
@esthimarie	other
@saocopapi	other
nene	lang2
de	lang2
seguro	lang2
este	lang2
es	lang2
como	lang2
el	lang2
tercer	lang2
nap	lang1
del	lang2
día	lang2

sentiment	positive
Cuando	lang2
coges	lang2
una	lang2
clase	lang2
con	lang2
freshmen	lang1
y	lang2
no	lang2
conoces	lang2
a	lang2
nadie	lang2
😄	other

sentiment	negative
No	lang2
voy	lang2
a	lang2
estar	lang2
feliz	lang2
hasta	lang2
que	lang2
jane	ne
y	lang2
rafael	ne
esten	lang2
juntos	lang2
en	lang2
jane	ne
the	lang1
virgin	lang1

sentiment	positive
@belardoPR	other
mañana	lang2
es	lang2
el	lang2
due	lang1
date	lang1
pa	lang2
darte	lang2
de	lang2
baja	lang2
?	other

sentiment	positive
Un	lang2
tal	lang2
7	other
de	lang2
marzo	lang2
del	lang2
2016	other
se	lang2
comenzó	lang2
a	lang2
grabar	lang2
el	lang2
audio	lang2
de	lang2
Zomber	lang1
Girl	lang1
!	other
❤	other
️💀	other

sentiment	neutral
Foto	lang2
de	lang2
fabiolatotal	ne
http://t.co/huVRVRfaVx	other
Te	lang2
gusta	lang2
la	lang2
televisión	lang2
Te	lang2
gustaria	lang2
hacer	lang2
castings	lang1
!	other

sentiment	positive
@NEGROPR76	other
Q	lang2
sorpresa	lang2
..	other
.	other
aquí	lang2
hay	lang2
un	lang2
Snack	lang1
!!	other

sentiment	positive
@AmiPlinPikolin	other
¡	other
Hola	lang2
!	other
¿	other
Podríais	lang2
seguirme	lang2
un	lang2
momento	lang2
para	lang2
comentar	lang2
una	lang2
cosa	lang2
por	lang2
DM	lang1
?	other
Gracias	lang2
.	other
:)	other

sentiment	positive
Tú	lang2
eres	lang2
all	lang1
boob	lang1
and	lang1
no	lang2
substance	lang1
.	other

sentiment	neutral
#Repost	lang1
@luissandovaltv	other
with	lang1
repostapp	lang1
.	other
・・・	other
De	lang2
gala	lang2
para	lang2
los	lang2
#latingrammy	lang1
👌🏼	other
gracias	lang2
@angieestilo	other
y	lang2
…	other
https://t.co/5Kgis4NSdl	other

sentiment	neutral
A	lang2
disfrutar	lang2
del	lang2
otoño	lang2
y	lang2
vestirse	lang2
con	lang2
los	lang2
colores	lang2
de	lang2
la	lang2
temporada	lang2
.	other
Gris	lang2
oscuro	lang2
,	other
azul	lang2
marino	lang2
Light	lang1
,	other
mostaza	lang2
,	other
y	lang2
http://t.co/PtVRfIJy	other

sentiment	positive
Tu	lang2
Mezcla	lang2
Zol	lang2
,	other
Ahora	lang2
Y	lang2
pendiente	lang2
para	lang2
Ganar	lang2
AVENTURA	lang2
Family	lang1
Four	lang1
pAck	lang1
..	other
Un	lang2
Abrazo	lang2
y	lang2
Feliz	lang2
Martes	lang2
.	other
@957MIAMI	other
@DJ_SHERIFF	other

sentiment	positive
Hoy	lang2
en	lang2
Video	lang2
musical	lang2
#musicvideo	lang1
#stylist	lang1
#vestuario	lang2
#myjob	lang1
@lesliegrace	other

sentiment	positive
😭😭	other
Zombers	lang1
!	other
Estoy	lang2
sin	lang2
palabras	lang2
!	other
sabéis	lang2
que	lang2
para	lang2
mi	lang2
esto	lang2
es	lang2
mucho	lang2
mas	lang2
grande	lang2
que	lang2
cualquier	lang2
otra	lang2
cosa	lang2
!	other
Gracias	lang2
!	other
Z4E	other
!	other
❤	other
️	other
https://t.co/t8pv4Sn3we	other

sentiment	negative
@fabiolad_ruin	other
Douchbag	lang1
parking	lang1
jajaja	lang2

sentiment	negative
@alexandrarosado	other
se	lang2
acabo	lang2
daylight	lang1
savings	lang1
so	lang1
por	lang2
eso	lang2
esta	lang2
todo	lang2
fucked	lang1
up	lang1

sentiment	positive
El	lang2
vlog	lang1
de	lang2
hoy	lang2
:	other
MI	lang2
NUEVA	lang2
TELE	lang2
GIGANTE	lang2
http://t.co/F3uLmEef96	other

sentiment	neutral
@javiidiaz06	other
que	lang2
lindo	lang2
.	other
Pero	lang2
no	lang2
..	other
No	lang2
es	lang2
para	lang2
rebajar	lang2
,	other
es	lang2
para	lang2
ponerme	lang2
bien	lang2
durota	lang2
hahahaha	lang1

sentiment	negative
@MartinDiaz5614	other
Black	lang1
Magic	lang1
papi	lang2

sentiment	negative
Pero	lang2
q	lang2
@NEGROPR76	other
MAS	lang2
SEXY	lang2
!!	other
!	other
Omg	lang1
t	lang2
ves	lang2
tan	lang2
bello	lang2
!!	other
!	other
Love	lang1
u	lang1

sentiment	positive
Dormir	lang2
,	other
Just	lang1
for	lang1
the	lang1
fucks	lang1
.	other

sentiment	positive
Happy	lang1
to	lang1
announce	lang1
my	lang1
next	lang1
big	lang1
styling	lang1
job	lang1
client	lang1
little	lang1
princess	lang1
Treviño	ne
Escamilla	ne
!!	other
Feliz	lang2
de	lang2
…	other
https://t.co/mtgoqMuyAt	other

sentiment	positive
Jajajajajajajaja	lang2
que	lang2
fucking	lang1
cuteee	lang1
https://t.co/IJYsxh1UKB	other

sentiment	positive
Al	lang2
los	lang2
q	lang2
pensaron	lang2
q	lang2
no	lang2
podía	lang2
,	other
como	lang2
t	lang2
quedo	lang2
el	lang2
ojo	lang2
BITCH	lang1
!!	other
!	other

sentiment	positive
Gracias	lang2
#offlease	lang1
mi	lang2
auto	lang2
de	lang2
esta	lang2
semana	lang2
#mercedes	ne
#elvacilondelagatita	lang2
http://t.co/iojAMOBfCc	other

sentiment	positive
The	lang1
world	lang1
just	lang1
away	lang1
when	lang1
you	lang1
kiss	lang1
me	lang1
..	other
🎶💋	other
Chrochet	lang1
vine	lang1
blouse	lang1
Disponible	lang2
en	lang2
SALHUA	ne
.	other
#allyouneedisecuador	lang1
#blouse	lang1
https://t.co/R0hDISeitn	other

sentiment	neutral
Quiero	lang2
cuddleeee	lang1
😔	other

sentiment	negative
Dormí	lang2
toda	lang2
la	lang2
tarde	lang2
,	other
pero	lang2
fue	lang2
como	lang2
si	lang2
na	lang2
'	other
,	other
so	lang1
tired	lang1

sentiment	positive
ZOÉ	ne
🐚	other
#salhuaclothing	lang1
#Hechoenecuador	lang2
http://t.co/kdUZ0vXbsV	other

sentiment	positive
Empezando	lang2
la	lang2
semana	lang2
@belVitaLatino	other
mi	lang2
#Morningwin	lang1
http://t.co/e4P8dA5UTN	other

sentiment	negative
@esthimarie	other
God	lang1
no	lang1
,	other
God	lang1
no	lang2
es	lang2
el	lang2
que	lang2
lo	lang2
hace	lang2

sentiment	neutral
quiero	lang2
ir	lang2
camping	lang1
..	other
.	other
¿	other
Alguien	lang2
quiere	lang2
ser	lang2
mi	lang2
camping	lang1
buddy	lang1
?	other

sentiment	positive
@javiidiaz06	other
tu	lang2
necesitas	lang2
como	lang2
mil	lang2
chill	lang1
pills	lang1

sentiment	neutral
Publican	lang2
Foto	lang2
Topless	lang1
de	lang2
Miley	ne
Cyrus	ne
(	other
Sin	lang2
Censura	lang2
)	other
http://t.co/KYgS6XrOLq	other

sentiment	neutral
JAJA	lang2
ojalá	lang2
Pepsi	ne
me	lang2
pagara	lang2
por	lang2
tener	lang2
ese	lang2
banner	lang1
..	other
.	other
ojalá	lang2
XD	other
La	lang2
foto	lang2
es	lang2
de	lang2
hace	lang2
3	other
años	lang2
por	lang2
lo	lang2
menos	lang2
!	other
XD	other

sentiment	negative
Ya	lang2
a	lang2
nuestra	lang2
película	lang2
se	lang2
le	lang2
jodio	lang2
el	lang2
botón	lang2
de	lang2
play	lang1
.	other

sentiment	positive
Un	lang2
sábado	lang2
para	lang2
compartir	lang2
con	lang2
mis	lang2
niñas	lang2
en	lang2
Imagen	lang2
Modeling	lang1
by	lang1
La	lang2
Gatita	lang2
.	other
Regístrate	lang2
en	lang2
…	other
https://t.co/uYk2T0BMg1	other

sentiment	negative
Home	lang1
alone	lang1
en	lang2
casa	lang2
de	lang2
@adriboni2015	other
.	other
Se	lang2
vale	lang2
tirarme	lang2
un	lang2
mega	lang2
party	lang1
?	other

sentiment	positive
Un	lang2
hymn	lang1
for	lang1
the	lang1
Weekend	lang1
!	other
❤	other
️	other
https://t.co/Nk7kCDN6Pp	other

sentiment	positive
Smile	lang1
,	other
😁	other
life	lang1
is	lang1
to	lang1
short	lang1
so	lang1
enjoy	lang1
every	lang1
second	lang1
!!	other
Sonrie	lang2
!!	other
!	other
La	lang2
vida	lang2
es	lang2
muy	lang2
corta	lang2
,	other
disfruta	lang2
Cada	lang2
…	other
https://t.co/dREqpFNJWu	other

sentiment	positive
Ya	lang2
no	lang2
esta	lang2
ese	lang2
mismo	lang2
"	other
feeling	lang1
"	other
.	other

sentiment	neutral
Why	lang1
is	lang1
Trump	ne
still	lang1
a	lang1
thing	lang1
que	lang2
asco	lang2
https://t.co/mgWVacmqzc	other

sentiment	positive
#true	lang1
#laverdad	lang2
#vive	lang2
#live	lang1
http://t.co/0f58Ns4ClQ	other

sentiment	neutral
Video	lang2
jugando	lang2
al	lang2
sleeping	lang1
dogs	lang1
!	other
Como	lang2
la	lang2
he	lang2
desconcentrado	lang2
!	other
Ajaja	lang2
@katialisob	other
https://t.co/ka1BrGufLb	other

sentiment	neutral
da	lang2
fuq	lang1
?!	other

sentiment	neutral
Mira	lang2
let	lang1
go	lang1
of	lang1
the	lang1
past	lang1
and	lang1
grow	lang1
.	other
No	lang2
sigas	lang2
con	lang2
lo	lang2
mismo	lang2
.	other

sentiment	neutral
Happy	lang1
Birthday	lang1
@edwinbau	other
Que	lang2
Dios	lang2
te	lang2
llene	lang2
de	lang2
bendiciones	lang2
..	other
..	other
.	other
#elvacilondelagatita	lang2
https://t.co/iqpCYMQt2S	other

sentiment	neutral
Outfit	lang1
de	lang2
hangover	lang1
:	other
hoodie	lang1
,	other
pantalones	lang2
de	lang2
ejercicio	lang2
,	other
flipflops	lang1
,	other
gafas	lang2
y	lang2
una	lang2
trenza	lang2
descojonada	lang2
.	other

sentiment	neutral
Tus	lang2
relationship	lang1
goals	lang1
#jeva	lang2
https://t.co/44rvk395d2	other

sentiment	positive
“	other
@RashelDiaz	other
:	other
Mi	lang2
look	lang1
del	lang2
dia	lang2
para	lang2
unnuevodia	lang2
graciass	lang2
@angieestilo	other
http://t.co/Nnhp9zFynG	other
”	other
falda	lang2
#milly	ne
@Bloomingdales	other

sentiment	neutral
Gracias	lang2
Isa	ne
,	other
miss	lang1
you	lang1
and	lang1
love	lang1
you	lang1
more	lang1
!!	other
!	other
😘	other
https://t.co/pGQ5XgTf7V	other

sentiment	positive
panty	lang1
panty	lang1
panty	lang1
pa	lang2
pa	lang2
panty	lang1

sentiment	neutral
It	lang1
's	lang1
all	lang1
about	lang1
the	lang1
hat	lang1
this	lang1
summer	lang1
!!	other
!	other
#hat	lang1
#summer	lang1
#hattrend	lang1
#summertrend	lang1
#fashion	lang1
#moda	lang2
#sombrero	lang2
https://t.co/fvYtK1mIKk	other

sentiment	positive
@JulianaMojica5	other
omg	lang1
como	lang2
lo	lang2
mataste	lang2
?	other
Yo	lang2
también	lang2
maté	lang2
mi	lang2
ex	lang2
cactus	lang2
😞	other

sentiment	neutral
Como	lang2
dice	lang2
la	lang2
baby	lang1
:	other
"	other
You	lang1
stupid	lang1
bitch	lang1
"	other

sentiment	negative
no	lang2
quiero	lang2
que	lang2
llegue	lang2
el	lang2
weekend	lang1
porque	lang2
significa	lang2
que	lang2
voy	lang2
a	lang2
tener	lang2
que	lang2
hacer	lang2
la	lang2
monografia	lang2

sentiment	positive
Listas	lang2
para	lang2
su	lang2
sesión	lang2
fotográfica	lang2
mis	lang2
estudiante	lang2
de	lang2
Imagen	lang2
Modeling	lang1
by	lang1
La	lang2
Gatita	lang2
.	other
Si	lang2
a	lang2
tus	lang2
niñas	lang2
les	lang2
…	other
https://t.co/MFJLgsTrzv	other

sentiment	positive
@saocopapi	other
lo	lang2
voy	lang2
a	lang2
necesitar	lang2
.,	other
no	lang2
estoy	lang2
tan	lang2
grave	lang2
como	lang2
estabas	lang2
pero	lang2
close	lang1
enough	lang1
jajaja	lang2
..	other
no	lang2
se	lang2
como	lang2
voy	lang2
a	lang2
dormir	lang2
!	other

sentiment	positive
Puesta	lang2
pa	lang2
'	other
ver	lang2
películas	lang2
all	lang1
day	lang1

sentiment	neutral
Voy	lang2
a	lang2
tener	lang2
mi	lang2
apt	lang2
solito	lang2
para	lang2
mi	lang2
todo	lang2
el	lang2
weekend	lang1
🙆	other

sentiment	positive
Pues	lang2
nada	lang2
niños	lang2
que	lang2
acabo	lang2
de	lang2
editar	lang2
el	lang2
mejor	lang2
vlog	lang1
de	lang2
toda	lang2
mi	lang2
historia	lang2
en	lang2
YouTube	ne
.	other
Lo	lang2
tendréis	lang2
más	lang2
tarde	lang2
de	lang2
las	lang2
seis	lang2
,	other
pero	lang2
vais	lang2
a	lang2
flipar	lang2
.	other

sentiment	positive
Is	lang1
@HARDROCK	other
someday	lang1
coming	lang1
back	lang1
to	lang1
San	lang2
Juan	ne
,	other
Puerto	ne
Rico	ne
?	other
Some	lang1
of	lang1
my	lang1
1st	other
dates	lang1
with	lang1
my	lang1
hubby	lang1
were	lang1
there	lang1
,	other
in	lang1
old	lang1
San	ne
Juan	ne
#ComeBack	lang1

sentiment	positive
Llevo	lang2
to	lang1
'	other
el	lang2
día	lang2
de	lang2
buen	lang2
humor	lang2
,	other
cualquiera	lang2
diría	lang2
que	lang2
tengo	lang2
la	lang2
semana	lang2
libre	lang2

sentiment	neutral
Hermoso	lang2
Edwin	ne
Thanks	lang1
!!	other
!!	other
!	other
#myBday	lang1
#elvacilondelaGatita	lang2
https://t.co/kcCkQaEN5h	other

sentiment	positive
Confía	lang2
en	lang2
tí	lang2
Confía	lang2
en	lang2
tus	lang2
capacidades	lang2
Confía	lang2
en	lang2
tus	lang2
instintos	lang2
Confía	lang2
!!	other
#salhuaclothing	lang1
Happy	lang1
day	lang1
!	other
😄	other
http://t.co/lNulgrvfFb	other

sentiment	positive
@beavchistoteles	other
que	lang2
annoying	lang1
.	other
Shut	lang1
up	lang1

sentiment	positive
@javiidiaz06	other
Te	lang2
han	lang2
convertido	lang2
,	other
god	lang1
.	other

sentiment	positive
"	other
@_LadyBoners	other
:	other
Shaun	ne
White	lang1
's	lang1
haircut	lang1
appreciation	lang1
tweet	lang1
😍😍	other
http://t.co/MzS62D6xAv	other
"	other
MY	lang1
BABYYY	lang1
:)	other
mi	lang2
ginger	lang1

sentiment	neutral
by	lang1
@andyescalona	other
