	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	word	pos_freq	neg_freq	neu_freq	freq
32172	32172	32172	32172	32172	32172	32172	32172	32172	32172	32172	32172	32172	yooo	0	0	2	2
32173	32173	32173	32173	32173	32173	32173	32173	32173	32173	32173	32173	32173	yoooooou	1	0	0	1
32174	32174	32174	32174	32174	32174	32174	32174	32174	32174	32174	32174	32174	yoplait	0	0	1	1
32175	32175	32175	32175	32175	32175	32175	32175	32175	32175	32175	32175	32175	yor	0	0	1	1
32176	32176	32176	32176	32176	32176	32176	32176	32176	32176	32176	32176	32176	york	2	0	0	2
32177	32177	32177	32177	32177	32177	32177	32177	32177	32177	32177	32177	32177	yorker	1	0	0	1
32178	32178	32178	32178	32178	32178	32178	32178	32178	32178	32178	32178	32178	you	325	145	213	683
32179	32179	32179	32179	32179	32179	32179	32179	32179	32179	32179	32179	32179	youll	0	0	1	1
32180	32180	32180	32180	32180	32180	32180	32180	32180	32180	32180	32180	32180	young	1	0	2	3
32181	32181	32181	32181	32181	32181	32181	32181	32181	32181	32181	32181	32181	youngest	1	0	0	1
32182	32182	32182	32182	32182	32182	32182	32182	32182	32182	32182	32182	32182	your	100	30	40	170
32183	32183	32183	32183	32183	32183	32183	32183	32183	32183	32183	32183	32183	youre	3	0	0	3
32184	32184	32184	32184	32184	32184	32184	32184	32184	32184	32184	32184	32184	yours	4	1	1	6
32185	32185	32185	32185	32185	32185	32185	32185	32185	32185	32185	32185	32185	yours:')	0	0	1	1
32186	32186	32186	32186	32186	32186	32186	32186	32186	32186	32186	32186	32186	yourself	8	1	0	9
32187	32187	32187	32187	32187	32187	32187	32187	32187	32187	32187	32187	32187	yourselves	0	0	1	1
32188	32188	32188	32188	32188	32188	32188	32188	32188	32188	32188	32188	32188	yousef_aljasmi	1	0	1	2
32189	32189	32189	32189	32189	32189	32189	32189	32189	32189	32189	32189	32189	youtube	3	2	11	16
32190	32190	32190	32190	32190	32190	32190	32190	32190	32190	32190	32190	32190	youtubeeeee	1	0	0	1
32191	32191	32191	32191	32191	32191	32191	32191	32191	32191	32191	32191	32191	youtuber	1	0	4	5
32192	32192	32192	32192	32192	32192	32192	32192	32192	32192	32192	32192	32192	youtubers	1	2	3	6
32193	32193	32193	32193	32193	32193	32193	32193	32193	32193	32193	32193	32193	youu	3	0	0	3
32194	32194	32194	32194	32194	32194	32194	32194	32194	32194	32194	32194	32194	youuu	6	0	1	7
32195	32195	32195	32195	32195	32195	32195	32195	32195	32195	32195	32195	32195	youuu:')	1	0	0	1
32196	32196	32196	32196	32196	32196	32196	32196	32196	32196	32196	32196	32196	youuuu	4	0	1	5
32197	32197	32197	32197	32197	32197	32197	32197	32197	32197	32197	32197	32197	youuuuu	0	0	1	1
32198	32198	32198	32198	32198	32198	32198	32198	32198	32198	32198	32198	32198	youuuuuu	2	1	0	3
32199	32199	32199	32199	32199	32199	32199	32199	32199	32199	32199	32199	32199	yoy	0	1	0	1
32200	32200	32200	32200	32200	32200	32200	32200	32200	32200	32200	32200	32200	ypu	0	0	1	1
32201	32201	32201	32201	32201	32201	32201	32201	32201	32201	32201	32201	32201	yummy	3	0	0	3
32202	32202	32202	32202	32202	32202	32202	32202	32202	32202	32202	32202	32202	yup	1	0	0	1
32203	32203	32203	32203	32203	32203	32203	32203	32203	32203	32203	32203	32203	yur	1	0	0	1
32204	32204	32204	32204	32204	32204	32204	32204	32204	32204	32204	32204	32204	yyyyyy	0	1	0	1
32205	32205	32205	32205	32205	32205	32205	32205	32205	32205	32205	32205	32205	yéndose	0	0	1	1
32206	32206	32206	32206	32206	32206	32206	32206	32206	32206	32206	32206	32206	z4E	1	0	0	1
32207	32207	32207	32207	32207	32207	32207	32207	32207	32207	32207	32207	32207	zalameros	1	0	0	1
32208	32208	32208	32208	32208	32208	32208	32208	32208	32208	32208	32208	32208	zapateabamos	1	0	0	1
32209	32209	32209	32209	32209	32209	32209	32209	32209	32209	32209	32209	32209	zapateria	0	1	0	1
32210	32210	32210	32210	32210	32210	32210	32210	32210	32210	32210	32210	32210	zapato	2	0	0	2
32211	32211	32211	32211	32211	32211	32211	32211	32211	32211	32211	32211	32211	zapatos	11	1	5	17
32212	32212	32212	32212	32212	32212	32212	32212	32212	32212	32212	32212	32212	zarcort	1	0	0	1
32213	32213	32213	32213	32213	32213	32213	32213	32213	32213	32213	32213	32213	zarpar	1	0	0	1
32214	32214	32214	32214	32214	32214	32214	32214	32214	32214	32214	32214	32214	zayn	0	2	0	2
32215	32215	32215	32215	32215	32215	32215	32215	32215	32215	32215	32215	32215	zero	3	0	1	4
32216	32216	32216	32216	32216	32216	32216	32216	32216	32216	32216	32216	32216	zi	1	0	0	1
32217	32217	32217	32217	32217	32217	32217	32217	32217	32217	32217	32217	32217	ziempre	1	0	0	1
32218	32218	32218	32218	32218	32218	32218	32218	32218	32218	32218	32218	32218	zipper	0	1	0	1
32219	32219	32219	32219	32219	32219	32219	32219	32219	32219	32219	32219	32219	zits	0	0	1	1
32220	32220	32220	32220	32220	32220	32220	32220	32220	32220	32220	32220	32220	zodiacs	0	0	1	1
32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	zoe	1	0	0	1
32222	32222	32222	32222	32222	32222	32222	32222	32222	32222	32222	32222	32222	zol	6	0	2	8
32223	32223	32223	32223	32223	32223	32223	32223	32223	32223	32223	32223	32223	zomber	10	3	5	18
32224	32224	32224	32224	32224	32224	32224	32224	32224	32224	32224	32224	32224	zombers	53	2	14	69
32225	32225	32225	32225	32225	32225	32225	32225	32225	32225	32225	32225	32225	zombie	3	0	3	6
32226	32226	32226	32226	32226	32226	32226	32226	32226	32226	32226	32226	32226	zombies	3	0	1	4
32227	32227	32227	32227	32227	32227	32227	32227	32227	32227	32227	32227	32227	zombisitos	1	0	0	1
32228	32228	32228	32228	32228	32228	32228	32228	32228	32228	32228	32228	32228	zomos	1	0	0	1
32229	32229	32229	32229	32229	32229	32229	32229	32229	32229	32229	32229	32229	zoologico	1	0	0	1
32230	32230	32230	32230	32230	32230	32230	32230	32230	32230	32230	32230	32230	zoom	1	0	0	1
32231	32231	32231	32231	32231	32231	32231	32231	32231	32231	32231	32231	32231	zoy	1	0	0	1
32232	32232	32232	32232	32232	32232	32232	32232	32232	32232	32232	32232	32232	zoé	0	0	1	1
32233	32233	32233	32233	32233	32233	32233	32233	32233	32233	32233	32233	32233	zuhairmuradofficial	1	0	0	1
32234	32234	32234	32234	32234	32234	32234	32234	32234	32234	32234	32234	32234	zumba	2	0	1	3
32235	32235	32235	32235	32235	32235	32235	32235	32235	32235	32235	32235	32235	zzzzz	1	0	0	1
32236	32236	32236	32236	32236	32236	32236	32236	32236	32236	32236	32236	32236	|	288	36	214	538
32237	32237	32237	32237	32237	32237	32237	32237	32237	32237	32237	32237	32237	|:	1	0	1	2
32238	32238	32238	32238	32238	32238	32238	32238	32238	32238	32238	32238	32238	||	2	0	0	2
32239	32239	32239	32239	32239	32239	32239	32239	32239	32239	32239	32239	32239	~	39	7	24	70
32240	32240	32240	32240	32240	32240	32240	32240	32240	32240	32240	32240	32240	¡	81	7	39	127
32241	32241	32241	32241	32241	32241	32241	32241	32241	32241	32241	32241	32241	¡¡	6	2	4	12
32242	32242	32242	32242	32242	32242	32242	32242	32242	32242	32242	32242	32242	¢	1	0	2	3
32243	32243	32243	32243	32243	32243	32243	32243	32243	32243	32243	32243	32243	£1.8	0	0	1	1
32244	32244	32244	32244	32244	32244	32244	32244	32244	32244	32244	32244	32244	£15M	0	0	1	1
32245	32245	32245	32245	32245	32245	32245	32245	32245	32245	32245	32245	32245	£1M	1	0	0	1
32246	32246	32246	32246	32246	32246	32246	32246	32246	32246	32246	32246	32246	£3M	0	0	1	1
32247	32247	32247	32247	32247	32247	32247	32247	32247	32247	32247	32247	32247	«	1	0	1	2
32248	32248	32248	32248	32248	32248	32248	32248	32248	32248	32248	32248	32248	®	4	0	0	4
32249	32249	32249	32249	32249	32249	32249	32249	32249	32249	32249	32249	32249	°	3	2	1	6
32250	32250	32250	32250	32250	32250	32250	32250	32250	32250	32250	32250	32250	´M	1	0	0	1
32251	32251	32251	32251	32251	32251	32251	32251	32251	32251	32251	32251	32251	´S	1	0	0	1
32252	32252	32252	32252	32252	32252	32252	32252	32252	32252	32252	32252	32252	´s	0	0	1	1
32253	32253	32253	32253	32253	32253	32253	32253	32253	32253	32253	32253	32253	º	0	0	1	1
32254	32254	32254	32254	32254	32254	32254	32254	32254	32254	32254	32254	32254	»	1	0	1	2
32255	32255	32255	32255	32255	32255	32255	32255	32255	32255	32255	32255	32255	½	1	0	1	2
32256	32256	32256	32256	32256	32256	32256	32256	32256	32256	32256	32256	32256	¿	81	22	115	218
32257	32257	32257	32257	32257	32257	32257	32257	32257	32257	32257	32257	32257	¿¿	1	0	1	2
32258	32258	32258	32258	32258	32258	32258	32258	32258	32258	32258	32258	32258	ÁLBUM	3	0	2	5
32259	32259	32259	32259	32259	32259	32259	32259	32259	32259	32259	32259	32259	ÁRTICO	0	1	0	1
32260	32260	32260	32260	32260	32260	32260	32260	32260	32260	32260	32260	32260	Águilas	1	0	0	1
32261	32261	32261	32261	32261	32261	32261	32261	32261	32261	32261	32261	32261	Álbum	1	0	1	2
32262	32262	32262	32262	32262	32262	32262	32262	32262	32262	32262	32262	32262	Árbol	1	0	0	1
32263	32263	32263	32263	32263	32263	32263	32263	32263	32263	32263	32263	32263	Ártico	1	0	1	2
32264	32264	32264	32264	32264	32264	32264	32264	32264	32264	32264	32264	32264	ÉL	0	0	1	1
32265	32265	32265	32265	32265	32265	32265	32265	32265	32265	32265	32265	32265	ÉPIC	3	0	3	6
32266	32266	32266	32266	32266	32266	32266	32266	32266	32266	32266	32266	32266	ÉPICA	1	0	2	3
32267	32267	32267	32267	32267	32267	32267	32267	32267	32267	32267	32267	32267	ÉPICAS	1	0	0	1
32268	32268	32268	32268	32268	32268	32268	32268	32268	32268	32268	32268	32268	ÉPICO	1	0	1	2
32269	32269	32269	32269	32269	32269	32269	32269	32269	32269	32269	32269	32269	ÉPICOS	3	1	1	5
32270	32270	32270	32270	32270	32270	32270	32270	32270	32270	32270	32270	32270	ÉXITO	1	0	0	1
32271	32271	32271	32271	32271	32271	32271	32271	32271	32271	32271	32271	32271	Él	2	1	1	4
32272	32272	32272	32272	32272	32272	32272	32272	32272	32272	32272	32272	32272	Épico	0	0	1	1
32273	32273	32273	32273	32273	32273	32273	32273	32273	32273	32273	32273	32273	Érase	0	0	1	1
32274	32274	32274	32274	32274	32274	32274	32274	32274	32274	32274	32274	32274	Éxito	1	0	0	1
32275	32275	32275	32275	32275	32275	32275	32275	32275	32275	32275	32275	32275	ÍDOLO	0	0	1	1
32276	32276	32276	32276	32276	32276	32276	32276	32276	32276	32276	32276	32276	ÑE	1	0	0	1
32277	32277	32277	32277	32277	32277	32277	32277	32277	32277	32277	32277	32277	ÑETA	1	0	0	1
32278	32278	32278	32278	32278	32278	32278	32278	32278	32278	32278	32278	32278	ÑETAAA	1	0	0	1
32279	32279	32279	32279	32279	32279	32279	32279	32279	32279	32279	32279	32279	ÑETAAAAA	1	0	0	1
32280	32280	32280	32280	32280	32280	32280	32280	32280	32280	32280	32280	32280	ÑETSSSS	0	1	0	1
32281	32281	32281	32281	32281	32281	32281	32281	32281	32281	32281	32281	32281	Ñengo	1	0	0	1
32282	32282	32282	32282	32282	32282	32282	32282	32282	32282	32282	32282	32282	Óscar	0	0	1	1
32283	32283	32283	32283	32283	32283	32283	32283	32283	32283	32283	32283	32283	×	1	1	1	3
32284	32284	32284	32284	32284	32284	32284	32284	32284	32284	32284	32284	32284	ÚLTIMO	4	1	1	6
32285	32285	32285	32285	32285	32285	32285	32285	32285	32285	32285	32285	32285	Últimamente	2	0	2	4
32286	32286	32286	32286	32286	32286	32286	32286	32286	32286	32286	32286	32286	Último	2	0	0	2
32287	32287	32287	32287	32287	32287	32287	32287	32287	32287	32287	32287	32287	Últimos	1	0	0	1
32288	32288	32288	32288	32288	32288	32288	32288	32288	32288	32288	32288	32288	Únete	1	1	1	3
32289	32289	32289	32289	32289	32289	32289	32289	32289	32289	32289	32289	32289	Ü	2	0	0	2
32290	32290	32290	32290	32290	32290	32290	32290	32290	32290	32290	32290	32290	álbum	1	0	0	1
32291	32291	32291	32291	32291	32291	32291	32291	32291	32291	32291	32291	32291	ámame	0	0	1	1
32292	32292	32292	32292	32292	32292	32292	32292	32292	32292	32292	32292	32292	ángulos	1	0	0	1
32293	32293	32293	32293	32293	32293	32293	32293	32293	32293	32293	32293	32293	ánimo	7	1	2	10
32294	32294	32294	32294	32294	32294	32294	32294	32294	32294	32294	32294	32294	árbol	4	0	1	5
32295	32295	32295	32295	32295	32295	32295	32295	32295	32295	32295	32295	32295	área	0	1	0	1
32296	32296	32296	32296	32296	32296	32296	32296	32296	32296	32296	32296	32296	ártico	1	0	0	1
32297	32297	32297	32297	32297	32297	32297	32297	32297	32297	32297	32297	32297	ásket	1	0	0	1
32298	32298	32298	32298	32298	32298	32298	32298	32298	32298	32298	32298	32298	éGorda	0	1	0	1
32299	32299	32299	32299	32299	32299	32299	32299	32299	32299	32299	32299	32299	él	5	9	6	20
32300	32300	32300	32300	32300	32300	32300	32300	32300	32300	32300	32300	32300	épica	3	0	1	4
32301	32301	32301	32301	32301	32301	32301	32301	32301	32301	32301	32301	32301	épico	5	0	1	6
32302	32302	32302	32302	32302	32302	32302	32302	32302	32302	32302	32302	32302	época	1	1	0	2
32303	32303	32303	32303	32303	32303	32303	32303	32303	32303	32303	32303	32303	épocas	1	0	0	1
32304	32304	32304	32304	32304	32304	32304	32304	32304	32304	32304	32304	32304	éste	1	0	1	2
32305	32305	32305	32305	32305	32305	32305	32305	32305	32305	32305	32305	32305	ética	0	1	0	1
32306	32306	32306	32306	32306	32306	32306	32306	32306	32306	32306	32306	32306	éxito	10	1	3	14
32307	32307	32307	32307	32307	32307	32307	32307	32307	32307	32307	32307	32307	éxitos	2	0	0	2
32308	32308	32308	32308	32308	32308	32308	32308	32308	32308	32308	32308	32308	ía	2	0	1	3
32309	32309	32309	32309	32309	32309	32309	32309	32309	32309	32309	32309	32309	ídolo	1	0	0	1
32310	32310	32310	32310	32310	32310	32310	32310	32310	32310	32310	32310	32310	ín	1	0	0	1
32311	32311	32311	32311	32311	32311	32311	32311	32311	32311	32311	32311	32311	ínbillboards	0	0	1	1
32312	32312	32312	32312	32312	32312	32312	32312	32312	32312	32312	32312	32312	ís	0	0	1	1
32313	32313	32313	32313	32313	32313	32313	32313	32313	32313	32313	32313	32313	ñ	0	0	1	1
32314	32314	32314	32314	32314	32314	32314	32314	32314	32314	32314	32314	32314	ña	2	1	2	5
32315	32315	32315	32315	32315	32315	32315	32315	32315	32315	32315	32315	32315	ñadora	0	1	0	1
32316	32316	32316	32316	32316	32316	32316	32316	32316	32316	32316	32316	32316	ñana	5	0	4	9
32317	32317	32317	32317	32317	32317	32317	32317	32317	32317	32317	32317	32317	ñarNoCuestaNada	0	0	1	1
32318	32318	32318	32318	32318	32318	32318	32318	32318	32318	32318	32318	32318	ñas	0	0	1	1
32319	32319	32319	32319	32319	32319	32319	32319	32319	32319	32319	32319	32319	ñe	0	0	1	1
32320	32320	32320	32320	32320	32320	32320	32320	32320	32320	32320	32320	32320	ñequito	0	0	1	1
32321	32321	32321	32321	32321	32321	32321	32321	32321	32321	32321	32321	32321	ñera	1	0	0	1
32322	32322	32322	32322	32322	32322	32322	32322	32322	32322	32322	32322	32322	ñeta	0	2	0	2
32323	32323	32323	32323	32323	32323	32323	32323	32323	32323	32323	32323	32323	ñetaaa	1	0	0	1
32324	32324	32324	32324	32324	32324	32324	32324	32324	32324	32324	32324	32324	ño	3	0	4	7
32325	32325	32325	32325	32325	32325	32325	32325	32325	32325	32325	32325	32325	ño2014	1	0	0	1
32326	32326	32326	32326	32326	32326	32326	32326	32326	32326	32326	32326	32326	ño2015	0	0	1	1
32327	32327	32327	32327	32327	32327	32327	32327	32327	32327	32327	32327	32327	ñoescamilla	0	0	1	1
32328	32328	32328	32328	32328	32328	32328	32328	32328	32328	32328	32328	32328	ñol	0	0	1	1
32329	32329	32329	32329	32329	32329	32329	32329	32329	32329	32329	32329	32329	ñorAyudala	1	0	0	1
32330	32330	32330	32330	32330	32330	32330	32330	32330	32330	32330	32330	32330	ñoradeacero	0	0	1	1
32331	32331	32331	32331	32331	32331	32331	32331	32331	32331	32331	32331	32331	ñordeloscielos	0	0	1	1
32332	32332	32332	32332	32332	32332	32332	32332	32332	32332	32332	32332	32332	ñoreal	1	0	0	1
32333	32333	32333	32333	32333	32333	32333	32333	32333	32333	32333	32333	32333	ños	9	1	6	16
32334	32334	32334	32334	32334	32334	32334	32334	32334	32334	32334	32334	32334	ñozMarinAirport	1	1	1	3
32335	32335	32335	32335	32335	32335	32335	32335	32335	32335	32335	32335	32335	ñoña	0	0	1	1
32336	32336	32336	32336	32336	32336	32336	32336	32336	32336	32336	32336	32336	ó	3	1	3	7
32337	32337	32337	32337	32337	32337	32337	32337	32337	32337	32337	32337	32337	ón	3	0	2	5
32338	32338	32338	32338	32338	32338	32338	32338	32338	32338	32338	32338	32338	ónDeZombers	1	0	0	1
32339	32339	32339	32339	32339	32339	32339	32339	32339	32339	32339	32339	32339	órbita	0	1	0	1
32340	32340	32340	32340	32340	32340	32340	32340	32340	32340	32340	32340	32340	órdenes	4	0	0	4
32341	32341	32341	32341	32341	32341	32341	32341	32341	32341	32341	32341	32341	órganos	1	0	0	1
32342	32342	32342	32342	32342	32342	32342	32342	32342	32342	32342	32342	32342	ósea	0	3	0	3
32343	32343	32343	32343	32343	32343	32343	32343	32343	32343	32343	32343	32343	óspera	0	1	1	2
32344	32344	32344	32344	32344	32344	32344	32344	32344	32344	32344	32344	32344	ósperaaa	0	1	0	1
32345	32345	32345	32345	32345	32345	32345	32345	32345	32345	32345	32345	32345	óximamente	1	0	1	2
32346	32346	32346	32346	32346	32346	32346	32346	32346	32346	32346	32346	32346	÷	2	0	0	2
32347	32347	32347	32347	32347	32347	32347	32347	32347	32347	32347	32347	32347	÷÷÷	1	0	0	1
32348	32348	32348	32348	32348	32348	32348	32348	32348	32348	32348	32348	32348	ú	1	0	0	1
32349	32349	32349	32349	32349	32349	32349	32349	32349	32349	32349	32349	32349	última	8	1	4	13
32350	32350	32350	32350	32350	32350	32350	32350	32350	32350	32350	32350	32350	últimamente	0	3	0	3
32351	32351	32351	32351	32351	32351	32351	32351	32351	32351	32351	32351	32351	últimas	1	1	2	4
32352	32352	32352	32352	32352	32352	32352	32352	32352	32352	32352	32352	32352	último	11	2	6	19
32353	32353	32353	32353	32353	32353	32353	32353	32353	32353	32353	32353	32353	últimos	5	0	3	8
32354	32354	32354	32354	32354	32354	32354	32354	32354	32354	32354	32354	32354	únete	0	0	1	1
32355	32355	32355	32355	32355	32355	32355	32355	32355	32355	32355	32355	32355	única	8	0	8	16
32356	32356	32356	32356	32356	32356	32356	32356	32356	32356	32356	32356	32356	únicas	2	0	1	3
32357	32357	32357	32357	32357	32357	32357	32357	32357	32357	32357	32357	32357	único	9	4	8	21
32358	32358	32358	32358	32358	32358	32358	32358	32358	32358	32358	32358	32358	únicos	2	0	1	3
32359	32359	32359	32359	32359	32359	32359	32359	32359	32359	32359	32359	32359	úsica	2	0	4	6
32360	32360	32360	32360	32360	32360	32360	32360	32360	32360	32360	32360	32360	ústico	1	0	0	1
32361	32361	32361	32361	32361	32361	32361	32361	32361	32361	32361	32361	32361	útiles	1	0	0	1
32362	32362	32362	32362	32362	32362	32362	32362	32362	32362	32362	32362	32362	ü	0	1	1	2
32363	32363	32363	32363	32363	32363	32363	32363	32363	32363	32363	32363	32363	üez	2	0	0	2
32364	32364	32364	32364	32364	32364	32364	32364	32364	32364	32364	32364	32364	üller	0	0	1	1
32365	32365	32365	32365	32365	32365	32365	32365	32365	32365	32365	32365	32365	Ē	1	0	0	1
32366	32366	32366	32366	32366	32366	32366	32366	32366	32366	32366	32366	32366	ņos	0	0	1	1
32367	32367	32367	32367	32367	32367	32367	32367	32367	32367	32367	32367	32367	ə	2	0	1	3
32368	32368	32368	32368	32368	32368	32368	32368	32368	32368	32368	32368	32368	ɛ	0	0	1	1
32369	32369	32369	32369	32369	32369	32369	32369	32369	32369	32369	32369	32369	ɪ	1	0	0	1
32370	32370	32370	32370	32370	32370	32370	32370	32370	32370	32370	32370	32370	ʃ	0	1	0	1
32371	32371	32371	32371	32371	32371	32371	32371	32371	32371	32371	32371	32371	ˈ	0	0	1	1
32372	32372	32372	32372	32372	32372	32372	32372	32372	32372	32372	32372	32372	ˈɛ	0	0	1	1
32373	32373	32373	32373	32373	32373	32373	32373	32373	32373	32373	32373	32373	͜ʖ	1	0	0	1
32374	32374	32374	32374	32374	32374	32374	32374	32374	32374	32374	32374	32374	͡°	1	0	0	1
32375	32375	32375	32375	32375	32375	32375	32375	32375	32375	32375	32375	32375	͡°)	1	0	0	1
32376	32376	32376	32376	32376	32376	32376	32376	32376	32376	32376	32376	32376	ت	2	0	0	2
32377	32377	32377	32377	32377	32377	32377	32377	32377	32377	32377	32377	32377	–	3	0	1	4
32378	32378	32378	32378	32378	32378	32378	32378	32378	32378	32378	32378	32378	—	1	2	5	8
32379	32379	32379	32379	32379	32379	32379	32379	32379	32379	32379	32379	32379	‘	1	1	2	4
32380	32380	32380	32380	32380	32380	32380	32380	32380	32380	32380	32380	32380	’	1	1	3	5
32381	32381	32381	32381	32381	32381	32381	32381	32381	32381	32381	32381	32381	’d	1	1	0	2
32382	32382	32382	32382	32382	32382	32382	32382	32382	32382	32382	32382	32382	’ll	12	3	6	21
32383	32383	32383	32383	32383	32383	32383	32383	32383	32383	32383	32383	32383	’m	27	25	22	74
32384	32384	32384	32384	32384	32384	32384	32384	32384	32384	32384	32384	32384	’que	1	0	0	1
32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	’re	8	8	8	24
32386	32386	32386	32386	32386	32386	32386	32386	32386	32386	32386	32386	32386	’s	30	32	31	93
32387	32387	32387	32387	32387	32387	32387	32387	32387	32387	32387	32387	32387	’ve	6	2	0	8
32388	32388	32388	32388	32388	32388	32388	32388	32388	32388	32388	32388	32388	“	184	24	93	301
32389	32389	32389	32389	32389	32389	32389	32389	32389	32389	32389	32389	32389	”	152	24	75	251
32390	32390	32390	32390	32390	32390	32390	32390	32390	32390	32390	32390	32390	•	33	0	7	40
32391	32391	32391	32391	32391	32391	32391	32391	32391	32391	32391	32391	32391	•)(	1	0	0	1
32392	32392	32392	32392	32392	32392	32392	32392	32392	32392	32392	32392	32392	•)👉🏼	1	0	0	1
32393	32393	32393	32393	32393	32393	32393	32393	32393	32393	32393	32393	32393	••	1	0	0	1
32394	32394	32394	32394	32394	32394	32394	32394	32394	32394	32394	32394	32394	•••	0	0	2	2
32395	32395	32395	32395	32395	32395	32395	32395	32395	32395	32395	32395	32395	••••	4	0	0	4
32396	32396	32396	32396	32396	32396	32396	32396	32396	32396	32396	32396	32396	…	608	88	360	1056
32397	32397	32397	32397	32397	32397	32397	32397	32397	32397	32397	32397	32397	…....	0	0	1	1
32398	32398	32398	32398	32398	32398	32398	32398	32398	32398	32398	32398	32398	⁰	0	0	2	2
32399	32399	32399	32399	32399	32399	32399	32399	32399	32399	32399	32399	32399	⁰・・・⁰	2	0	3	5
32400	32400	32400	32400	32400	32400	32400	32400	32400	32400	32400	32400	32400	⁰・・・⁰💋	1	0	0	1
32401	32401	32401	32401	32401	32401	32401	32401	32401	32401	32401	32401	32401	€	0	0	1	1
32402	32402	32402	32402	32402	32402	32402	32402	32402	32402	32402	32402	32402	√	1	0	1	2
32403	32403	32403	32403	32403	32403	32403	32403	32403	32403	32403	32403	32403	⌛-⌛️Gold	1	0	0	1
32404	32404	32404	32404	32404	32404	32404	32404	32404	32404	32404	32404	32404	⏰	2	0	0	2
32405	32405	32405	32405	32405	32405	32405	32405	32405	32405	32405	32405	32405	⏱	1	0	1	2
32406	32406	32406	32406	32406	32406	32406	32406	32406	32406	32406	32406	32406	⏳-⌛️uno	1	0	0	1
32407	32407	32407	32407	32407	32407	32407	32407	32407	32407	32407	32407	32407	│	1	0	0	1
32408	32408	32408	32408	32408	32408	32408	32408	32408	32408	32408	32408	32408	▪	1	0	0	1
32409	32409	32409	32409	32409	32409	32409	32409	32409	32409	32409	32409	32409	▶	2	0	0	2
32410	32410	32410	32410	32410	32410	32410	32410	32410	32410	32410	32410	32410	►	0	0	1	1
32411	32411	32411	32411	32411	32411	32411	32411	32411	32411	32411	32411	32411	☀️	8	0	0	8
32412	32412	32412	32412	32412	32412	32412	32412	32412	32412	32412	32412	32412	☀️☀️	3	0	1	4
32413	32413	32413	32413	32413	32413	32413	32413	32413	32413	32413	32413	32413	☀️☀️☀️	1	0	0	1
32414	32414	32414	32414	32414	32414	32414	32414	32414	32414	32414	32414	32414	☀️☀️😁	0	0	1	1
32415	32415	32415	32415	32415	32415	32415	32415	32415	32415	32415	32415	32415	☀️☀️😁😴	1	0	0	1
32416	32416	32416	32416	32416	32416	32416	32416	32416	32416	32416	32416	32416	☀️☁️🌼	1	0	0	1
32417	32417	32417	32417	32417	32417	32417	32417	32417	32417	32417	32417	32417	☀️☁️🍹	1	0	0	1
32418	32418	32418	32418	32418	32418	32418	32418	32418	32418	32418	32418	32418	☀️🌴🏊🏽🍹😎👙	1	0	0	1
32419	32419	32419	32419	32419	32419	32419	32419	32419	32419	32419	32419	32419	☀️😃	0	0	1	1
32420	32420	32420	32420	32420	32420	32420	32420	32420	32420	32420	32420	32420	☀🌊👍	1	0	0	1
32421	32421	32421	32421	32421	32421	32421	32421	32421	32421	32421	32421	32421	☁	1	0	0	1
32422	32422	32422	32422	32422	32422	32422	32422	32422	32422	32422	32422	32422	☁️	2	0	2	4
32423	32423	32423	32423	32423	32423	32423	32423	32423	32423	32423	32423	32423	☁️☁️☀️☀️☀️☀️☁️☁️	1	0	0	1
32424	32424	32424	32424	32424	32424	32424	32424	32424	32424	32424	32424	32424	☁️⛅️	2	0	0	2
32425	32425	32425	32425	32425	32425	32425	32425	32425	32425	32425	32425	32425	☁️💓	1	0	0	1
32426	32426	32426	32426	32426	32426	32426	32426	32426	32426	32426	32426	32426	★	1	0	0	1
32427	32427	32427	32427	32427	32427	32427	32427	32427	32427	32427	32427	32427	☎️	6	0	0	6
32428	32428	32428	32428	32428	32428	32428	32428	32428	32428	32428	32428	32428	☔	2	0	0	2
32429	32429	32429	32429	32429	32429	32429	32429	32429	32429	32429	32429	32429	☔⚡	0	0	1	1
32430	32430	32430	32430	32430	32430	32430	32430	32430	32430	32430	32430	32430	☔️	1	0	1	2
32431	32431	32431	32431	32431	32431	32431	32431	32431	32431	32431	32431	32431	☕️	1	0	0	1
32432	32432	32432	32432	32432	32432	32432	32432	32432	32432	32432	32432	32432	☝️	1	0	0	1
32433	32433	32433	32433	32433	32433	32433	32433	32433	32433	32433	32433	32433	☝🏻️	0	0	1	1
32434	32434	32434	32434	32434	32434	32434	32434	32434	32434	32434	32434	32434	☝🏻️😉	1	0	0	1
32435	32435	32435	32435	32435	32435	32435	32435	32435	32435	32435	32435	32435	☝🏼😜	1	0	0	1
32436	32436	32436	32436	32436	32436	32436	32436	32436	32436	32436	32436	32436	☢	0	0	2	2
